"EVENT","LEVEL","PLAYTIME_AVG","HINT_USED_SUM","RETRY_COUNT_SUM","SKIPPED_SUM","COUNT","COUNT %","USERS","EVENTS PER USER","ENGAGEMENT","TOTAL ACTIVE"
"level_completed","587","22.170241286863273","0","949","0","746","0.0001","746","1","0.0028000000000000004","263000"
"level_completed","588","16.047233468286098","0","910","0","741","0.0001","741","1","0.0028000000000000004","263000"
"level_completed","589","17.739669421487594","0","1385","1","726","0.0001","726","1","0.0028000000000000004","263000"
"level_completed","590","13.86896551724138","0","1095","0","725","0.0001","725","1","0.0028000000000000004","263000"
"level_completed","591","16.414701803051322","0","1375","0","721","0.0001","721","1","0.0027","263000"
"level_completed","592","9.401709401709406","1","746","1","702","0.0001","702","1","0.0027","263000"
"level_completed","596","6.793991416309011","0","707","0","699","0.0001","699","1","0.0027","263000"
"level_completed","593","7.491404011461317","0","705","0","698","0.0001","698","1","0.0027","263000"
"level_completed","594","6.311334289813487","0","704","0","697","0.0001","697","1","0.0027","263000"
"level_completed","595","7.446685878962536","0","706","0","694","0.0001","694","1","0.0026","263000"
"level_completed","597","9.084179970972425","0","849","0","689","0.0001","689","1","0.0026","263000"
"level_completed","602","7.976401179941001","2","1549","1","678","0.0001","677","1","0.0026","263000"
"level_completed","598","10.691285081240768","0","1034","1","677","0.0001","676","1","0.0026","263000"
"level_completed","600","7.999999999999999","0","908","1","677","0.0001","677","1","0.0026","263000"
"level_completed","599","10.33579881656805","0","747","1","676","0.0001","676","1","0.0026","263000"
"level_completed","601","11.433681073025328","0","954","1","671","0.0001","670","1","0.0025","263000"
"level_completed","604","6.31475903614458","0","682","1","664","0.0001","664","1","0.0025","263000"
"level_completed","603","4.881996974281391","1","941","1","661","0.0001","661","1","0.0025","263000"
"level_completed","606","9.937689969604863","2","1134","1","658","0.0001","658","1","0.0025","263000"
"level_completed","607","17.917431192660548","0","783","0","654","0.0001","654","1","0.0025","263000"
"level_completed","605","5.14592933947773","5","1934","2","651","0.0001","651","1","0.0025","263000"
"level_completed","608","10.837962962962964","0","889","1","648","0.0001","647","1","0.0025","263000"
"level_completed","609","11.537867078825347","0","827","0","647","0.0001","647","1","0.0025","263000"
"level_completed","610","9.169254658385096","0","971","0","644","0.0001","644","1","0.0024","263000"
"level_completed","611","10.503154574132491","0","652","0","634","0.0001","634","1","0.0024","263000"
"level_completed","614","15.198098256735342","0","653","0","631","0.0001","631","1","0.0024","263000"
"level_completed","616","13.451664025356571","0","690","0","631","0.0001","631","1","0.0024","263000"
"level_completed","612","7.484025559105431","0","634","1","626","0.0001","626","1","0.0024","263000"
"level_completed","618","10.108626198083074","0","666","0","626","0.0001","625","1","0.0024","263000"
"level_completed","615","8.6544","0","627","0","625","0.0001","625","1","0.0024","263000"
"level_completed","613","8.142628205128204","0","630","0","624","0.0001","624","1","0.0024","263000"
"level_completed","619","10.540064102564104","0","654","0","624","0.0001","624","1","0.0024","263000"
"level_completed","630","15.200642054574637","0","646","0","623","0.0001","623","1","0.0024","263000"
"level_completed","617","9.512861736334411","0","639","0","622","0.0001","622","1","0.0024","263000"
"level_completed","628","12.312297734627835","0","654","0","618","0.0001","618","1","0.0023","263000"
"level_completed","629","7.250809061488673","0","641","0","618","0.0001","618","1","0.0023","263000"
"level_completed","627","14.121753246753249","0","650","0","616","0.0001","616","1","0.0023","263000"
"level_completed","622","8.787928221859701","0","618","0","613","0.0001","613","1","0.0023","263000"
"level_completed","621","7.951060358890701","1","619","0","613","0.0001","613","1","0.0023","263000"
"level_completed","620","7.101307189542482","0","639","0","612","0.0001","612","1","0.0023","263000"
"level_completed","626","13.60361842105263","0","658","0","608","0.0001","608","1","0.0023","263000"
"level_completed","624","14.430693069306926","4","630","0","606","0.0001","605","1","0.0023","263000"
"level_completed","625","21.660000000000004","0","682","0","600","0.0001","600","1","0.0023","263000"
"level_completed","631","12.207070707070708","6","818","3","594","0.0001","594","1","0.0023","263000"
"level_completed","632","7.595278246205738","0","599","0","593","0.0001","593","1","0.0023","263000"
"level_completed","623","9.367622259696459","17","2632","2","593","0.0001","592","1","0.0023","263000"
"level_completed","634","11.274873524451941","0","622","0","593","0.0001","593","1","0.0023","263000"
"level_completed","635","12.951972555746135","0","677","0","583","0.0001","583","1","0.0022","263000"
"level_completed","633","8.061962134251294","0","584","0","581","0.0001","581","1","0.0022","263000"
"level_completed","636","11.743006993006988","0","624","1","572","0","572","1","0.0022","263000"
"level_completed","638","9.782837127845882","0","592","0","571","0","571","1","0.0022","263000"
"level_completed","646","11.93661971830986","0","633","0","568","0","568","1","0.0022","263000"
"level_completed","640","6.527336860670196","0","773","0","567","0","567","1","0.0022","263000"
"level_completed","637","13.202821869488536","0","707","0","567","0","567","1","0.0022","263000"
"level_completed","644","11.938271604938276","0","616","0","567","0","567","1","0.0022","263000"
"level_completed","645","9.553003533568907","0","631","0","566","0","565","1","0.0021","263000"
"level_completed","642","6.7287234042553195","0","565","0","564","0","564","1","0.0021","263000"
"level_completed","651","9.950177935943058","0","566","0","562","0","562","1","0.0021","263000"
"level_completed","650","10.122775800711741","0","575","0","562","0","562","1","0.0021","263000"
"level_completed","639","10.558718861209968","0","571","0","562","0","562","1","0.0021","263000"
"level_completed","647","8.91087344028521","0","589","0","561","0","561","1","0.0021","263000"
"level_completed","643","20.585714285714285","0","688","0","560","0","560","1","0.0021","263000"
"level_completed","673","10.516129032258068","0","604","0","558","0","558","1","0.0021","263000"
"level_completed","641","5.583482944344702","0","559","0","557","0","557","1","0.0021","263000"
"level_completed","671","12.0018018018018","0","629","0","555","0","555","1","0.0021","263000"
"level_completed","677","9.42342342342343","0","565","0","555","0","555","1","0.0021","263000"
"level_completed","675","15.54512635379062","0","560","0","554","0","554","1","0.0021","263000"
"level_completed","678","8.644927536231881","0","560","0","552","0","552","1","0.0021","263000"
"level_completed","676","10.070652173913043","0","557","0","552","0","552","1","0.0021","263000"
"level_completed","648","10.121597096188747","1","564","0","551","0","551","1","0.0021","263000"
"level_completed","670","9.250453720508172","0","709","1","551","0","551","1","0.0021","263000"
"level_completed","674","7.907441016333937","0","577","0","551","0","551","1","0.0021","263000"
"level_completed","653","12.546279491833026","0","624","0","551","0","551","1","0.0021","263000"
"level_completed","672","11.145190562613427","0","575","0","551","0","551","1","0.0021","263000"
"level_completed","649","6.830909090909089","0","556","0","550","0","549","1","0.0021","263000"
"level_completed","654","13.107468123861564","0","708","0","549","0","549","1","0.0021","263000"
"level_completed","664","12.66788321167883","0","596","0","548","0","547","1","0.0021","263000"
"level_completed","655","10.348540145985398","0","573","0","548","0","548","1","0.0021","263000"
"level_completed","679","12.941499085923216","0","640","0","547","0","547","1","0.0021","263000"
"level_completed","652","14.902930402930396","0","712","0","546","0","546","1","0.0021","263000"
"level_completed","657","5.842490842490843","0","622","0","546","0","546","1","0.0021","263000"
"level_completed","665","12.363970588235293","0","567","1","544","0","544","1","0.0021","263000"
"level_completed","662","10.25","0","631","0","544","0","544","1","0.0021","263000"
"level_completed","668","4.961397058823527","0","808","0","544","0","544","1","0.0021","263000"
"level_completed","656","10.37269372693727","1","559","0","542","0","542","1","0.0021","263000"
"level_completed","669","5.944444444444446","0","620","0","540","0","540","1","0.0021","263000"
"level_completed","681","11.936920222634509","0","626","0","539","0","538","1","0.002","263000"
"level_completed","667","5.207792207792209","0","893","0","539","0","539","1","0.002","263000"
"level_completed","666","6.184014869888477","0","827","0","538","0","537","1","0.002","263000"
"level_completed","663","11.776536312849165","0","670","0","537","0","537","1","0.002","263000"
"level_completed","658","7.808193668528865","0","539","0","537","0","537","1","0.002","263000"
"level_completed","659","5.391061452513966","0","759","0","537","0","537","1","0.002","263000"
"level_completed","682","11.40671641791045","0","584","0","536","0","536","1","0.002","263000"
"level_completed","661","13.669158878504675","0","605","0","535","0","535","1","0.002","263000"
"level_completed","660","6.742056074766352","0","842","0","535","0","535","1","0.002","263000"
"level_completed","683","12.01310861423221","0","647","0","534","0","534","1","0.002","263000"
"level_completed","680","14.23264540337711","0","579","0","533","0","533","1","0.002","263000"
"level_completed","684","8.342105263157892","0","705","0","532","0","532","1","0.002","263000"
"level_completed","690","9.352272727272725","0","676","0","528","0","528","1","0.002","263000"
"level_completed","691","12.838095238095232","0","576","0","525","0","525","1","0.002","263000"
"level_completed","692","9.744274809160311","0","548","0","524","0","524","1","0.002","263000"
"level_completed","686","11.766409266409266","1","528","0","518","0","518","1","0.002","263000"
"level_completed","685","9.406189555125726","0","703","2","517","0","517","1","0.002","263000"
"level_completed","687","6.396518375241782","0","520","0","517","0","516","1","0.002","263000"
"level_completed","688","6.206963249516442","4","1391","0","517","0","517","1","0.002","263000"
"level_completed","689","12.35271317829457","0","667","0","516","0","516","1","0.002","263000"
"level_completed","694","9.529182879377423","0","522","0","514","0","514","1","0.002","263000"
"level_completed","693","6.336594911937376","6","1266","1","511","0","511","1","0.0019","263000"
"level_completed","697","11.5764705882353","0","766","0","510","0","510","1","0.0019","263000"
"level_completed","695","5.980392156862745","0","1312","0","510","0","510","1","0.0019","263000"
"level_completed","704","6.135559921414536","0","512","0","509","0","509","1","0.0019","263000"
"level_completed","698","15.93110236220473","0","562","0","508","0","508","1","0.0019","263000"
"level_completed","701","11.980314960629926","1","1179","2","508","0","508","1","0.0019","263000"
"level_completed","696","8.77952755905512","0","638","0","508","0","508","1","0.0019","263000"
"level_completed","700","12.228346456692915","0","526","0","508","0","508","1","0.0019","263000"
"level_completed","706","9.097029702970294","0","596","0","505","0","505","1","0.0019","263000"
"level_completed","703","6.928712871287128","0","507","0","505","0","505","1","0.0019","263000"
"level_completed","708","11.938492063492061","0","528","0","504","0","504","1","0.0019","263000"
"level_completed","709","8.138888888888891","0","734","0","504","0","504","1","0.0019","263000"
"level_completed","699","10.644135188866796","0","565","0","503","0","503","1","0.0019","263000"
"level_completed","707","14.185258964143431","0","695","0","502","0","502","1","0.0019","263000"
"level_completed","705","11.16932270916335","0","529","0","502","0","502","1","0.0019","263000"
"level_completed","710","10.58167330677291","0","608","0","502","0","502","1","0.0019","263000"
"level_completed","702","7.408366533864543","0","996","0","502","0","502","1","0.0019","263000"
"level_completed","714","4.48991935483871","0","697","0","496","0","496","1","0.0019","263000"
"level_completed","711","6.908722109533471","0","520","0","493","0","493","1","0.0019","263000"
"level_completed","712","15.60816326530612","1","504","0","490","0","490","1","0.0019","263000"
"level_completed","713","8.504081632653062","0","496","0","490","0","490","1","0.0019","263000"
"level_completed","715","24.83924843423799","13","553","8","479","0","479","1","0.0018","263000"
"level_completed","719","10.01698513800425","0","485","1","471","0","471","1","0.0018","263000"
"level_completed","717","7.865671641791044","0","474","0","469","0","469","1","0.0018","263000"
"level_completed","716","13.46995708154506","1","497","0","466","0","466","1","0.0018","263000"
"level_completed","718","6.408207343412528","0","632","0","463","0","463","1","0.0018","263000"
"level_completed","720","7.194805194805195","0","721","0","462","0","462","1","0.0018","263000"
"level_completed","722","7.50110864745011","0","460","0","451","0","451","1","0.0017000000000000001","263000"
"level_completed","724","7.306487695749439","0","1008","2","447","0","447","1","0.0017000000000000001","263000"
"level_completed","721","7.6629213483146055","0","463","0","445","0","445","1","0.0017000000000000001","263000"
"level_completed","723","8.204494382022474","0","448","0","445","0","444","1","0.0017000000000000001","263000"
"level_completed","725","8.790432801822323","1","665","0","439","0","439","1","0.0017000000000000001","263000"
"level_completed","726","6.978971962616821","0","1020","0","428","0","428","1","0.0016","263000"
"level_completed","727","10.60952380952381","3","825","0","420","0","420","1","0.0016","263000"
"level_completed","728","16.839712918660275","0","439","0","418","0","418","1","0.0016","263000"
"level_completed","729","6.0508474576271185","0","1184","3","413","0","413","1","0.0016","263000"
"level_completed","740","14.93946731234867","0","421","0","413","0","413","1","0.0016","263000"
"level_completed","730","4.359223300970876","0","635","0","412","0","412","1","0.0016","263000"
"level_completed","731","6.805352798053527","0","630","0","411","0","411","1","0.0016","263000"
"level_completed","733","5.456097560975611","0","411","0","410","0","410","1","0.0016","263000"
"level_completed","732","6.956097560975609","0","415","0","410","0","410","1","0.0016","263000"
"level_completed","735","6.8239608801955995","0","412","0","409","0","409","1","0.0016","263000"
"level_completed","739","7.214285714285714","0","667","0","406","0","406","1","0.0015","263000"
"level_completed","734","7.330049261083744","0","558","0","406","0","406","1","0.0015","263000"
"level_completed","741","11.819753086419752","0","416","0","405","0","405","1","0.0015","263000"
"level_completed","743","4.852417302798982","1","661","0","393","0","393","1","0.0015","263000"
"level_completed","742","5.946428571428573","0","393","0","392","0","392","1","0.0015","263000"
"level_completed","745","9.836317135549875","1","896","1","391","0","391","1","0.0015","263000"
"level_completed","744","8.971867007672632","0","394","0","391","0","391","1","0.0015","263000"
"level_completed","736","7.940874035989718","0","393","0","389","0","389","1","0.0015","263000"
"level_completed","738","9.24547803617571","0","393","0","387","0","387","1","0.0015","263000"
"level_completed","746","11.289817232375977","0","399","0","383","0","383","1","0.0015","263000"
"level_completed","747","7.329842931937173","0","389","0","382","0","382","1","0.0015","263000"
"level_completed","737","9.686842105263155","0","384","0","380","0","380","1","0.0014000000000000002","263000"
"level_completed","748","8.297082228116716","4","1041","3","377","0","377","1","0.0014000000000000002","263000"
"level_completed","750","8.572580645161288","0","377","0","372","0","372","1","0.0014000000000000002","263000"
"level_completed","752","6.729729729729732","0","376","0","370","0","369","1","0.0014000000000000002","263000"
"level_completed","751","7.17934782608696","0","372","0","368","0","368","1","0.0014000000000000002","263000"
"level_completed","749","8","12","2218","4","364","0","364","1","0.0014000000000000002","263000"
"level_completed","753","10.633333333333336","1","365","0","360","0","360","1","0.0014000000000000002","263000"
"level_completed","754","8.54874651810585","1","362","0","359","0","359","1","0.0014000000000000002","263000"
"level_completed","756","13.52957746478873","0","369","0","355","0","355","1","0.0013","263000"
"level_completed","755","16.829545454545453","2","382","1","352","0","352","1","0.0013","263000"
"level_completed","757","6.15142857142857","0","356","0","350","0","350","1","0.0013","263000"
"level_completed","759","12.078260869565218","0","351","0","345","0","345","1","0.0013","263000"
"level_completed","758","5.0350877192982475","0","346","0","342","0","342","1","0.0013","263000"
"level_completed","760","9.708737864077667","0","693","1","309","0","309","1","0.0012","263000"
